CardholderID,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,IsWisabi
AT-004-1080,Kafayat,Adebayo,F,AT-004,5/7/1971,Manager,Savings,1
AT-008-1009,Chukwuka,Okeke,M,AT-008,10/15/1982,Engineer,Current,1
AT-009-1119,Adeoye,Oluwatomi,F,AT-009,08/13/1967,Health Professional,Savings,1
BG-001-1034,Chioma,Ogbu,M,BG-001,3/5/1998,Welder,Current,1
AT-015-1250,Jideofor,Hassan,M,AT-015,11/3/2002,Student,Savings,0
AT-001-1243,Ekanem,Adebisi,F,AT-001,5/6/1963,Lawyer,Current,1
RS-006-1097,Kofi,Onwuka,F,RS-006,11/5/1983,Health Professional,Savings,1
AT-013-1169,Ben,Alade,F,AT-013,10/21/1993,Marketing Executive,Current,1
AT-013-1068,Oluwarotimi,Oluwatobiloba,M,AT-013,10/21/1972,Mechanic,Current,1
AT-007-1205,Oluwapelumi,Adetunji,M,AT-007,4/6/1980,Construction Worker,Current,0
VC-007-1098,Ali,Ahmed,M,VC-007,5/7/1998,Farmer,Current,0
AT-001-1102,Omotayo,Ogunleye,M,AT-001,03/13/1974,Engineer,Savings,1
AT-011-1022,Morounranti,Okafor,M,AT-011,5/6/1978,Factory Worker,Current,1
VC-002-1207,Tijjani,Abdulrahman,M,VC-002,10/30/1961,Lawyer,Savings,1
RS-001-1096,Chioma,Briggs,M,RS-001,03/15/2003,Student,Savings,1
AT-008-1234,Oyindamola,Eze,M,AT-008,02/18/1984,Software Developer,Current,1
VC-001-1119,Danladi,Bala,M,VC-001,03/20/1959,Human Resources Specialist,Current,1
AT-003-1142,Christiana,Ibrahim,M,AT-003,05/21/1983,Factory Worker,Savings,1
RS-001-1133,Josephine,Iwuoha,M,RS-001,09/19/1996,Marketing Executive,Savings,0
VC-007-1030,Hassan,Suleiman,M,VC-007,2/9/2007,Student,Savings,1
VC-009-1092,Lawal,Umar,M,VC-009,07/29/2003,Trader,Current,1
AT-013-1247,Deji,Adetokunbo,M,AT-013,07/27/1957,Manager,Current,1
AT-014-1223,Agatha,Okonkwo,M,AT-014,11/29/1968,Electrician,Current,1
AT-003-1007,David,Adebayo,M,AT-003,3/1/1989,Carpenter,Current,1
RS-005-1054,Collins,Adeyemo,M,RS-005,12/6/1993,Construction Worker,Savings,1
VC-005-1053,Shehu,Suleiman,F,VC-005,08/27/1967,Trader,Current,1
VC-009-1182,Rabi,Haruna,F,VC-009,12/21/1992,Human Resources Specialist,Current,1
AT-007-1085,Remi,Ajayi,F,AT-007,10/10/1983,Manager,Current,1
VC-004-1077,Mariam,Abubakar,M,VC-004,12/30/1965,Lawyer,Current,1
AT-002-1136,Ebenezer,Oluwatobiloba,M,AT-002,11/6/1968,Farmer,Current,0
AT-003-1152,Oluwaseun,Oluwadamilola,F,AT-003,10/2/1989,Lawyer,Current,1
AT-013-1125,Habiba,Oluwadamilola,F,AT-013,08/25/1966,Health Professional,Current,0
AT-003-1276,Oluwatosin,Omotayo,F,AT-003,12/25/1966,Lawyer,Savings,0
AT-013-1109,Christiana,Olatunji,M,AT-013,11/28/1965,Marketing Executive,Savings,1
AT-008-1249,Constance,Adebayo,F,AT-008,07/30/1957,Engineer,Savings,0
AT-002-1019,Olufemi,Dosunmu,M,AT-002,7/2/1982,Factory Worker,Savings,1
VC-009-1153,Umar,Mariam,F,VC-009,9/4/1972,Engineer,Savings,0
RS-006-1109,Favour,Adeyemo,M,RS-006,01/14/1964,Electrician,Current,1
AT-012-1239,Adeola,Oluwatobiloba,F,AT-012,1/2/1996,Trader,Savings,1
VC-010-1104,Hauwa,Farouq,M,VC-010,10/31/1973,Factory Worker,Current,0
AT-008-1032,Efosa,Agboola,M,AT-008,8/7/1967,Factory Worker,Savings,0
AT-003-1230,Clara,Alabi,F,AT-003,08/24/1988,Software Developer,Savings,1
VC-008-1119,Danladi,Yakubu,F,VC-008,10/27/1995,Accountant,Current,1
VC-008-1156,Abdulkadir,Umaru,F,VC-008,01/29/1962,Trader,Savings,1
RS-008-1101,Ifeanyi,Celestine,M,RS-008,1/2/1995,Truck Driver,Savings,1
AT-008-1195,Adetokunbo,Onyekachi,M,AT-008,05/16/1988,Lawyer,Current,1
VC-001-1173,Umar,Khadija,M,VC-001,05/24/1996,Truck Driver,Savings,1
AT-002-1161,Chidimma,Adebiyi,M,AT-002,10/8/1968,Manager,Current,0
AT-013-1244,Morounranti,Adejumo,F,AT-013,06/15/1960,Health Professional,Savings,1
AT-007-1282,Damilare,Nwachukwu,M,AT-007,01/19/1992,Accountant,Savings,1
BG-001-1027,Ijeoma,Ezeudu,F,BG-001,6/5/1996,Manager,Current,1
AT-012-1289,Chukwuemeka,Okeke,F,AT-012,11/21/1963,Health Professional,Savings,1
VC-005-1191,Fati,Lawal,F,VC-005,1/5/1977,Marketing Executive,Savings,1
VC-008-1037,Umar,Bello,M,VC-008,08/16/1961,Trader,Savings,1
AT-005-1234,Oluwatosin,Alade,M,AT-005,08/16/1968,Human Resources Specialist,Current,1
AT-012-1145,Destiny,Okonkwo,F,AT-012,04/14/1963,Engineer,Savings,1
AT-014-1062,Ebuka,Makinde,M,AT-014,03/24/2000,Student,Savings,1
AT-011-1156,Adejoke,Dare,M,AT-011,2/8/1964,Marketing Executive,Savings,1
VC-009-1078,Salisu,Bello,M,VC-009,3/2/1963,Mechanic,Current,1
AT-014-1030,Bernadine,Okoro,M,AT-014,7/2/1977,Software Developer,Current,1
AT-007-1133,Clara,Okoro,F,AT-007,1/6/1957,Lawyer,Savings,0
AT-001-1245,Nifemi,Mohammed,F,AT-001,03/19/1991,Accountant,Current,1
AT-002-1132,Kikelomo,Okafor,F,AT-002,06/14/1980,Data Analyst,Current,1
RS-005-1033,Chukwudi,Briggs,F,RS-005,5/5/1981,Lawyer,Current,1
AT-015-1261,David,Onu,F,AT-015,10/30/1983,Health Professional,Savings,0
VC-008-1035,Amina,Lawal,F,VC-008,07/22/1990,Lawyer,Current,1
AT-007-1031,Adedoyin,Ojo,F,AT-007,4/8/1959,Human Resources Specialist,Current,0
RS-001-1075,Celestina,Obi,F,RS-001,4/1/1998,Student,Savings,1
RS-009-1030,Collins,Pepple,M,RS-009,08/13/1984,Lawyer,Savings,1
AT-006-1194,Alice,Okafor,M,AT-006,10/14/1959,Health Professional,Savings,0
VC-007-1197,Hassan,Abdulkadir,F,VC-007,03/18/1965,Lawyer,Savings,1
VC-007-1050,Khadija,Yusuf,F,VC-007,08/14/1977,Lawyer,Savings,0
AT-008-1221,Elizabeth,Adewale,M,AT-008,10/3/1991,Lawyer,Savings,1
AT-014-1227,Adelaja,Akintoye,M,AT-014,12/22/1992,Marketing Executive,Current,1
VC-005-1063,Adamu,Musa,M,VC-005,12/31/1975,Trader,Current,1
AT-008-1089,Toluwalase,Alaka,M,AT-008,06/22/1996,Construction Worker,Savings,1
VC-003-1080,Garba,Bello,F,VC-003,08/28/1974,Engineer,Savings,1
VC-004-1227,Suleiman,Rukayat,F,VC-004,05/20/1968,Trader,Savings,1
AT-007-1192,Chiwendu,Alausa,M,AT-007,7/12/1957,Plumber,Savings,1
VC-006-1034,Adamu,Muhammad,F,VC-006,05/30/1964,Lawyer,Current,1
BG-001-1079,Obumneme,Uche,F,BG-001,3/1/1976,Marketing Executive,Savings,1
VC-010-1068,Habiba,Aliyu,M,VC-010,04/28/1962,Marketing Executive,Savings,0
AT-007-1068,Amoke,Emeka,F,AT-007,1/11/1985,Marketing Executive,Savings,1
VC-009-1165,Zainab,Mustapha,M,VC-009,01/18/2001,Trader,Savings,1
VC-004-1147,Hafsatu,Ismaila,F,VC-004,3/4/1958,Accountant,Current,1
AT-006-1070,Morounkola,Dare,M,AT-006,8/3/1987,Health Professional,Current,1
BG-001-1064,Chizoba,Ibe,M,BG-001,02/22/1957,Human Resources Specialist,Savings,1
VC-003-1093,Tijjani,Suleiman,M,VC-003,12/3/1957,Manager,Current,1
AT-008-1098,Adeniyi,Okonkwo,F,AT-008,05/18/1959,Lawyer,Savings,1
AT-015-1001,Ada,Okafor,F,AT-015,10/31/1990,Engineer,Savings,1
AT-006-1013,Ekele,Nwosu,M,AT-006,6/10/1970,Health Professional,Current,0
AT-011-1075,Ebenezer,Ojo,F,AT-011,11/8/1997,Software Developer,Current,1
AT-006-1001,Adenike,Ajayi,F,AT-006,8/8/1992,Lawyer,Current,0
VC-004-1143,Danladi,Aisha,F,VC-004,10/1/1993,Human Resources Specialist,Current,1
AT-002-1023,Yewande,Uzoh,M,AT-002,07/15/1986,Construction Worker,Savings,1
AT-012-1002,Afolabi,Okeke,M,AT-012,6/8/1958,Software Developer,Current,1
AT-012-1158,Chinyere,Balogun,M,AT-012,04/27/1989,Marketing Executive,Current,1
AT-003-1087,Divine,Okeke,M,AT-003,08/19/1960,Farmer,Current,1
AT-006-1197,Akpan,Okon,F,AT-006,01/29/1982,Accountant,Savings,1
AT-007-1084,Christopher,Onu,F,AT-007,9/9/1964,Engineer,Current,1
AT-009-1205,Agatha,Oluwakemi,M,AT-009,02/13/1987,Accountant,Savings,0
VC-001-1080,Garba,Suleiman,M,VC-001,02/22/1967,Plumber,Current,1
AT-004-1011,Edmund,Okonkwo,M,AT-004,9/7/1981,Electrician,Current,0
AT-008-1105,Akindele,Adesina,F,AT-008,01/28/1962,Engineer,Savings,1
VC-007-1023,Aisha,Ibrahim,F,VC-007,09/16/1961,Accountant,Current,0
VC-002-1132,Umar,Yakubu,M,VC-002,07/18/1992,Plumber,Current,1
AT-007-1006,Anton,Okafor,M,AT-007,03/19/1986,Carpenter,Savings,1
VC-002-1083,Zara,Usman,F,VC-002,04/22/1967,Health Professional,Savings,1
VC-009-1029,Fatima,Musa,M,VC-009,05/29/1977,Welder,Savings,1
VC-010-1054,Umar,Usman,F,VC-010,02/23/1957,Engineer,Savings,1
VC-004-1137,Ahmed,Danjuma,M,VC-004,5/1/1990,Trader,Current,1
VC-008-1175,Rukayat,Fadila,F,VC-008,06/13/1975,Health Professional,Current,1
VC-005-1081,Tijjani,Aliyu,M,VC-005,10/4/1984,Factory Worker,Savings,1
BG-004-1067,Chinonso,Okezie,F,BG-004,04/18/1984,Manager,Savings,1
AT-008-1134,Oluwapemi,Ayodele,F,AT-008,9/10/2005,Student,Savings,1
AT-012-1109,David,Okafor,M,AT-012,07/28/1983,Lawyer,Current,1
RS-006-1075,Kamara,Okoroafor,F,RS-006,10/24/1976,Accountant,Savings,1
AT-013-1078,Eniola,Idowu,F,AT-013,2/12/1998,Student,Savings,1
AT-008-1220,Destiny,Adebayo,F,AT-008,05/29/1986,Marketing Executive,Savings,0
AT-014-1054,Niyi,Adeyemi,F,AT-014,11/29/1986,Accountant,Current,1
AT-002-1162,Oluwadamilare,Ademola,M,AT-002,08/23/1983,Data Analyst,Savings,1
RS-006-1015,Collins,Okpala,M,RS-006,1/6/1972,Mechanic,Current,1
AT-014-1279,Agatha,Bala,M,AT-014,5/1/1985,Engineer,Savings,1
VC-007-1129,Tijjani,Ahmad,F,VC-007,11/25/1981,Lawyer,Current,1
VC-002-1135,Sadiya,Ali,F,VC-002,05/29/1999,Trader,Savings,0
RS-007-1039,Ifeoma,Chukwuemeka,M,RS-007,02/18/1967,Accountant,Savings,0
RS-006-1079,Chinwe,Pepple,F,RS-006,3/6/1960,Marketing Executive,Savings,0
AT-012-1274,Dorcas,Eze,F,AT-012,6/3/1982,Data Analyst,Current,1
VC-004-1129,Tijjani,Musa,M,VC-004,03/25/1983,Manager,Savings,1
AT-007-1106,Confidence,Hassan,M,AT-007,09/16/1968,Data Analyst,Current,1
VC-009-1059,Lawal,Suleiman,F,VC-009,02/17/1973,Lawyer,Current,0
AT-014-1154,Chinasa,Oyebanji,F,AT-014,5/7/1969,Manager,Current,1
VC-010-1029,Abubakar,Yusuf,M,VC-010,9/10/2003,Student,Savings,1
RS-001-1029,Chiamaka,Chukwuemeka,M,RS-001,12/28/1984,Electrician,Current,1
VC-009-1128,Zara,Rakiya,F,VC-009,5/5/1971,Accountant,Current,1
BG-002-1007,Nnenna,Nnamani,F,BG-002,09/28/1984,Accountant,Savings,1
AT-004-1301,Omolara,Aregbesola,F,AT-004,5/11/1979,Human Resources Specialist,Current,0
AT-014-1283,Adetokunbo,Okonkwo,M,AT-014,07/20/1989,Manager,Savings,1
AT-001-1085,Nneka,Onwuka,F,AT-001,11/9/1960,Mechanic,Current,1
AT-012-1134,Nkele,Adesina,M,AT-012,08/20/1963,Lawyer,Savings,1
VC-010-1024,Sani,Bala,M,VC-010,11/22/1994,Health Professional,Current,1
AT-012-1278,Adejoke,Okafor,M,AT-012,9/6/1982,Software Developer,Savings,1
AT-011-1230,Adedoyin,Okoli,M,AT-011,11/22/1991,Factory Worker,Savings,1
RS-006-1008,Sunday,Okoli,M,RS-006,02/19/2003,Student,Savings,1
RS-004-1002,Precious,Amaechi,F,RS-004,04/13/1967,Human Resources Specialist,Current,0
VC-010-1184,Mariam,Habiba,M,VC-010,2/10/1961,Mechanic,Current,1
AT-007-1077,Adebayo,Oladipo,M,AT-007,06/14/1964,Plumber,Current,1
RS-006-1086,Cynthia,Akpobari,F,RS-006,06/17/1970,Manager,Savings,1
AT-004-1203,Opeyemi,Adebiyi,M,AT-004,10/5/1965,Data Analyst,Current,1
RS-010-1067,Ihuoma,Wike,F,RS-010,10/22/1994,Manager,Savings,1
AT-008-1150,Chika,Okonkwo,M,AT-008,02/20/1996,Health Professional,Current,1
RS-001-1115,Onyinye,Amadi,M,RS-001,12/7/1997,Lawyer,Savings,1
RS-006-1035,Nneoma,Mbakwe,F,RS-006,2/4/1962,Marketing Executive,Savings,1
VC-003-1079,Umaru,Musa,M,VC-003,3/1/1995,Trader,Savings,1
AT-001-1154,Adeyinka,Oluwatomi,M,AT-001,3/1/1987,Software Developer,Current,1
AT-013-1104,Oladimeji,Gbolahan,F,AT-013,09/27/1983,Trader,Savings,1
VC-001-1056,Usman,Yusuf,M,VC-001,03/17/1998,Marketing Executive,Savings,1
AT-002-1012,Opeyemi,Alaka,M,AT-002,12/16/1990,Manager,Current,1
VC-001-1060,Rakiya,Adamu,M,VC-001,05/13/1964,Factory Worker,Savings,1
AT-011-1254,Chukwuemeka,Omolabake,F,AT-011,03/16/1967,Lawyer,Current,1
RS-004-1059,David,Green,F,RS-004,8/8/1964,Marketing Executive,Savings,1
AT-005-1161,Elijah,Okonkwo,M,AT-005,11/27/1997,Health Professional,Current,1
RS-006-1115,Jennifer,Okoroafor,F,RS-006,9/9/1976,Accountant,Savings,1
VC-009-1049,Hauwa,Suleiman,M,VC-009,04/23/1984,Engineer,Savings,1
AT-014-1207,Daniel,Adetokunbo,F,AT-014,06/19/1969,Manager,Savings,1
AT-008-1240,Adewunmi,Nwosu,F,AT-008,2/6/1989,Lawyer,Savings,1
AT-011-1039,Chika,Adegbite,F,AT-011,11/7/1993,Engineer,Savings,1
AT-013-1075,Ayo,Oluwajoba,M,AT-013,02/20/1983,Carpenter,Savings,1
AT-015-1241,Adesola,Davies,M,AT-015,11/21/1962,Software Developer,Savings,1
AT-012-1290,Nneka,Nwachukwu,M,AT-012,04/26/1970,Data Analyst,Current,1
AT-013-1055,Nifemi,Afolabi,M,AT-013,1/9/1964,Factory Worker,Current,0
AT-006-1081,Bernadine,Ilelaboye,F,AT-006,8/8/1986,Human Resources Specialist,Savings,1
VC-010-1099,Fadila,Yakubu,M,VC-010,02/19/2002,Student,Savings,1
AT-009-1283,Deborah,Ojo,M,AT-009,12/23/1964,Lawyer,Current,1
AT-014-1245,Chinazo,Abdulrahman,M,AT-014,12/9/1992,Carpenter,Savings,0
BG-002-1013,Chinwe,Eze,F,BG-002,06/21/1962,Manager,Current,1
RS-002-1020,Stanley,Mbakwe,M,RS-002,11/26/1977,Marketing Executive,Current,0
RS-003-1088,Amarachi,Ibezim,F,RS-003,10/1/1960,Marketing Executive,Savings,0
RS-008-1057,Godwin,Briggs,F,RS-008,05/25/1971,Software Developer,Current,1
AT-007-1219,Cynthia,Adeniran,M,AT-007,01/16/1989,Engineer,Current,1
AT-009-1174,Daniel,Udom,F,AT-009,03/29/1963,Accountant,Current,1
VC-005-1173,Danladi,Mariam,F,VC-005,10/3/1961,Engineer,Current,1
VC-007-1094,Abdullahi,Aliyu,M,VC-007,05/24/2001,Student,Savings,1
AT-009-1023,Nifemi,Akindele,F,AT-009,08/23/2003,Student,Savings,0
AT-005-1096,Olusola,Okereke,M,AT-005,01/24/1958,Plumber,Current,1
AT-007-1200,Oluwasegun,Okoye,F,AT-007,11/12/1968,Health Professional,Savings,1
AT-015-1011,Lateefah,Lawal,F,AT-015,10/10/1977,Health Professional,Savings,1
AT-014-1076,Clifford,Aluko,F,AT-014,11/11/1986,Trader,Savings,1
AT-006-1174,Oluwaseyi,Akindele,M,AT-006,4/5/1972,Welder,Current,1
RS-010-1022,Chidera,Akpobari,F,RS-010,4/9/1991,Trader,Savings,1
AT-012-1247,Diana,Oluwalonimi,F,AT-012,02/27/2002,Student,Savings,1
VC-001-1163,Mustapha,Rukayat,M,VC-001,11/9/1982,Accountant,Current,1
AT-004-1313,Akinbiyi,Nnamdi,M,AT-004,07/30/1972,Data Analyst,Savings,1
VC-002-1150,Rukayat,Abdulrahmon,F,VC-002,1/2/1963,Engineer,Current,1
RS-002-1051,Kingsley,Okoli,M,RS-002,02/26/1995,Manager,Savings,1
AT-014-1202,Nnamdi,Yusuf,M,AT-014,11/10/1957,Human Resources Specialist,Current,0
BG-001-1020,Uzoma,Okezie,M,BG-001,8/2/1965,Plumber,Current,1
AT-012-1184,Christian,Rasaq,F,AT-012,12/15/2007,Student,Savings,1
VC-002-1082,Garba,Farouq,M,VC-002,05/16/1971,Construction Worker,Savings,0
VC-007-1127,Rakiya,Aliyu,F,VC-007,3/3/1970,Accountant,Savings,0
VC-010-1069,Ibrahim,Lawal,M,VC-010,05/24/1976,Manager,Savings,1
AT-015-1123,Danjuma,Ekpoh,M,AT-015,10/19/1995,Truck Driver,Current,1
VC-001-1101,Suleiman,Umaru,F,VC-001,1/1/1995,Engineer,Savings,0
AT-006-1075,David,Okoro,M,AT-006,10/11/1996,Manager,Savings,1
RS-004-1012,Chidubem,Brown,M,RS-004,03/18/1995,Manager,Savings,0
AT-015-1054,Caleb,Adeyemo,F,AT-015,12/17/1997,Trader,Savings,1
RS-007-1013,Chidinma,Briggs,F,RS-007,05/25/1972,Health Professional,Current,1
VC-008-1133,Salisu,Farouk,F,VC-008,06/29/1961,Health Professional,Savings,1
VC-001-1196,Aisha,Habiba,F,VC-001,03/25/1980,Marketing Executive,Current,1
VC-002-1229,Nafisa,Abdulsalam,M,VC-002,07/25/1984,Engineer,Savings,1
VC-003-1016,Maryam,Ali,F,VC-003,02/20/1965,Marketing Executive,Savings,0
AT-012-1034,Olusola,Okafor,M,AT-012,09/17/1970,Engineer,Savings,1
AT-009-1115,Fiyinfoluwa,Daramola,F,AT-009,11/6/2008,Student,Savings,1
VC-004-1089,Danjuma,Hassan,M,VC-004,10/16/1997,Lawyer,Current,1
AT-007-1237,Aladejobi,Ayodele,F,AT-007,12/14/1988,Accountant,Current,1
AT-011-1092,Chidieze,Okonkwo,M,AT-011,7/11/1966,Software Developer,Current,1
VC-001-1002,Abdullahi,Usman,M,VC-001,02/28/1993,Health Professional,Savings,1
AT-001-1022,Mosunmola,Makinde,M,AT-001,04/19/1978,Construction Worker,Current,1
AT-007-1162,Nifemi,Okeke,M,AT-007,06/14/1970,Carpenter,Current,1
RS-008-1099,David,Akobo,F,RS-008,3/6/1973,Engineer,Current,1
AT-004-1074,Anton,Oluwafemi,F,AT-004,7/1/1966,Health Professional,Current,1
AT-006-1106,Nifemi,Oladele,F,AT-006,10/8/1975,Software Developer,Savings,1
AT-003-1209,Ayo,Fagbuyi,F,AT-003,08/13/1987,Software Developer,Savings,1
VC-002-1143,Firdausi,Ahmad,M,VC-002,10/9/1990,Lawyer,Savings,1
AT-001-1135,Akinyemi,Nwachukwu,M,AT-001,06/30/1973,Software Developer,Savings,0
AT-002-1034,Mosunmola,Adewale,M,AT-002,12/18/1968,Welder,Current,1
AT-004-1297,Christie,Olawale,F,AT-004,02/26/1971,Marketing Executive,Savings,0
RS-001-1041,Esther,Mbakwe,M,RS-001,06/30/1991,Manager,Savings,1
AT-001-1111,Dora,Agboola,F,AT-001,2/2/1988,Human Resources Specialist,Current,0
AT-013-1050,Akpan,Adeyemi,F,AT-013,04/13/1967,Trader,Current,1
AT-012-1115,Celestine,Obi,M,AT-012,12/24/1973,Engineer,Savings,1
AT-010-1017,Oluwadamilare,Okonkwo,F,AT-010,10/7/1970,Software Developer,Savings,1
VC-006-1184,Abubakar,Rukayya,F,VC-006,09/22/1990,Health Professional,Savings,1
RS-005-1025,Obinna,Obioma,M,RS-005,08/22/1981,Truck Driver,Savings,1
RS-003-1013,Chiamaka,Ezeani,F,RS-003,08/26/1969,Trader,Savings,1
RS-009-1053,Grace,Okoli,F,RS-009,11/7/1989,Human Resources Specialist,Savings,1
AT-005-1270,Oladayo,Okonkwo,M,AT-005,05/29/1999,Student,Savings,1
VC-003-1059,Khadija,Hassan,M,VC-003,06/21/1997,Farmer,Current,1
AT-008-1278,Olusola,Ogunleye,M,AT-008,10/1/1967,Lawyer,Current,1
BG-003-1034,Chukwuemeka,Ojukwu,M,BG-003,4/12/1965,Lawyer,Current,0
AT-005-1198,Kehinde,Egbule,F,AT-005,01/16/1974,Trader,Savings,0
AT-013-1051,Jideofor,Igwe,F,AT-013,5/5/1974,Engineer,Savings,1
VC-002-1236,Abdullahi,Fadila,F,VC-002,11/27/2002,Trader,Savings,1
VC-004-1174,Yusuf,Zara,F,VC-004,03/22/1978,Trader,Savings,1
BG-005-1032,Chinaza,Orji,M,BG-005,10/12/1965,Engineer,Current,1
AT-005-1213,Adenike,Nwachukwu,M,AT-005,2/7/1975,Factory Worker,Savings,1
BG-001-1071,Ikemefuna,Eze,F,BG-001,03/29/1999,Student,Savings,1
AT-014-1210,Babajide,Oluwabukola,M,AT-014,6/11/1977,Lawyer,Current,1
VC-005-1214,Abubakar,Danjuma,F,VC-005,06/27/1981,Health Professional,Current,1
RS-010-1046,Oluwatoyin,Obi,F,RS-010,07/26/1965,Engineer,Savings,0
VC-007-1145,Yakubu,Bashir,M,VC-007,3/6/1965,Manager,Current,1
AT-004-1205,Olasunkanmi,Ajayi,M,AT-004,11/20/1980,Farmer,Savings,1
RS-005-1100,Peace,Brown,M,RS-005,9/5/1996,Manager,Savings,1
VC-005-1058,Rukayat,Ibrahim,F,VC-005,4/8/2009,Student,Savings,0
AT-012-1188,Adigun,Oluwatomi,F,AT-012,08/25/1991,Manager,Current,1
VC-009-1137,Fatima,Abdulaziz,F,VC-009,3/3/2001,Student,Savings,1
VC-006-1155,Umaru,Nafisa,M,VC-006,07/17/1958,Marketing Executive,Current,1
RS-007-1092,Obioma,Ugochukwu,M,RS-007,07/21/1973,Electrician,Savings,0
AT-014-1064,Oluwakemi,Onyeka,F,AT-014,9/8/1975,Accountant,Current,1
AT-014-1137,Danjuma,Abdullahi,M,AT-014,12/30/1985,Software Developer,Savings,1
VC-007-1070,Suleiman,Yusuf,F,VC-007,12/20/1964,Health Professional,Current,0
AT-001-1026,Oluwapelumi,Oluwapelumi,F,AT-001,02/27/1971,Trader,Savings,1
AT-008-1082,Chiwendu,Nkele,F,AT-008,7/7/1987,Human Resources Specialist,Savings,1
AT-008-1227,Ngozi,Ogunnaike,M,AT-008,03/29/1982,Farmer,Savings,1
AT-015-1225,Oluwapemi,Adeniran,F,AT-015,05/24/1973,Software Developer,Current,1
AT-009-1178,Charity,Oluwajoba,M,AT-009,01/19/1968,Construction Worker,Current,1
VC-002-1167,Suleiman,Fadila,M,VC-002,5/3/1976,Construction Worker,Current,1
VC-005-1215,Salma,Halima,F,VC-005,2/7/1993,Human Resources Specialist,Savings,1
RS-001-1057,Ndidi,Brown,M,RS-001,07/22/1982,Plumber,Savings,1
VC-002-1073,Ali,Musa,M,VC-002,7/10/1973,Manager,Current,1
VC-004-1135,Ismaila,Umar,F,VC-004,2/7/1961,Lawyer,Current,1
AT-006-1190,Charles,Adebayo,M,AT-006,4/5/1978,Welder,Current,1
AT-015-1191,Lekan,Akinsanya,M,AT-015,3/2/1985,Lawyer,Current,1
AT-001-1171,Camillus,Alamu,M,AT-001,10/27/2002,Student,Savings,1
AT-015-1219,Akinbode,Ekong,M,AT-015,10/5/1962,Construction Worker,Current,1
BG-001-1008,Chibuzo,Amaechi,M,BG-001,12/1/1961,Welder,Savings,1
RS-001-1015,Chioma,Akpobari,F,RS-001,07/13/1957,Health Professional,Savings,1
VC-001-1064,Ahmad,Mohammed,M,VC-001,01/22/1978,Lawyer,Savings,1
VC-007-1175,Hauwa,Mariam,M,VC-007,11/24/2003,Student,Savings,1
AT-010-1067,Bose,Adebiyi,F,AT-010,1/2/1958,Human Resources Specialist,Savings,1
AT-007-1199,Oluwarotimi,Oluwatofunmi,M,AT-007,5/6/2000,Student,Savings,1
AT-009-1014,Gbemisola,Bello,M,AT-009,07/25/2002,Student,Savings,1
VC-009-1017,Rukayya,Abubakar,F,VC-009,08/30/1979,Engineer,Current,1
RS-008-1062,Tunde,Nwachukwu,F,RS-008,3/1/1997,Lawyer,Current,0
AT-011-1129,Daniel,Adekunle,M,AT-011,02/19/1992,Health Professional,Savings,0
RS-009-1029,Clinton,Peterside,M,RS-009,03/20/1971,Software Developer,Current,1
VC-009-1025,Aliyu,Ali,F,VC-009,10/30/1982,Lawyer,Current,1
AT-008-1003,Bala,Ibrahim,M,AT-008,1/6/1982,Lawyer,Current,1
RS-009-1067,Promise,Pepple,M,RS-009,04/29/1977,Marketing Executive,Savings,1
VC-009-1127,Haruna,Fadila,M,VC-009,11/23/1988,Engineer,Savings,1
AT-006-1125,Oluwadamilola,Ojo,F,AT-006,10/2/1986,Lawyer,Savings,1
VC-002-1175,Salma,Garba,M,VC-002,10/9/1997,Plumber,Savings,1
AT-010-1154,Adebayo,Adeyemi,F,AT-010,10/27/2003,Student,Savings,1
AT-001-1049,Oladimeji,Nnamdi,M,AT-001,06/28/1993,Software Developer,Savings,1
VC-004-1155,Fatima,Rabi,M,VC-004,8/10/1983,Mechanic,Savings,1
RS-001-1091,Amarachi,Akintoye,F,RS-001,8/7/1998,Student,Savings,1
RS-002-1003,Precious,Briggs,F,RS-002,4/7/2002,Student,Savings,1
VC-005-1077,Rukayya,Ahmed,M,VC-005,4/7/1986,Engineer,Current,1
AT-013-1059,Asabe,Onyekwere,M,AT-013,06/23/1975,Factory Worker,Current,0
AT-010-1006,Damilare,Adebayo,F,AT-010,7/1/2001,Student,Savings,1
RS-001-1112,Nneka,Okoli,F,RS-001,10/3/1969,Accountant,Savings,1
AT-009-1126,Olusola,Aikhomu,M,AT-009,06/26/1969,Electrician,Current,1
AT-003-1002,Babajide,Adebayo,M,AT-003,3/9/1978,Human Resources Specialist,Savings,1
AT-003-1055,Anita,Nwankwo,F,AT-003,12/31/1971,Lawyer,Current,1
VC-009-1156,Ibrahim,Sadiya,M,VC-009,5/8/1982,Manager,Savings,1
VC-010-1033,Shehu,Adamu,F,VC-010,12/19/1970,Lawyer,Current,1
AT-015-1195,Alfred,Ilelaboye,M,AT-015,01/15/1989,Factory Worker,Savings,1
AT-015-1206,Chikodi,Onwuka,F,AT-015,06/15/1995,Human Resources Specialist,Current,1
RS-007-1035,Chidera,Okpala,F,RS-007,10/1/1973,Human Resources Specialist,Current,1
AT-015-1192,Danjuma,Afolayan,F,AT-015,11/10/1960,Accountant,Current,1
RS-010-1097,Cynthia,Folarin,M,RS-010,2/6/1963,Marketing Executive,Savings,1
RS-003-1035,Osita,Wike,M,RS-003,09/14/1983,Farmer,Savings,1
